date,mode,ridership
2020-08-17,Bus,45763
2020-08-17,LRT,69144
2020-08-17,MRT,41308
2020-08-17,Monorail,9687
2020-08-17,KTM,36217
2020-08-18,Bus,46773
2020-08-18,LRT,68521
2020-08-18,MRT,40884
2020-08-18,Monorail,9157
2020-08-18,KTM,33719
2020-08-19,Bus,48077
2020-08-19,LRT,71559
2020-08-19,MRT,46011
2020-08-19,Monorail,9618
2020-08-19,KTM,34467
2020-08-20,Bus,52264
2020-08-20,LRT,70993
2020-08-20,MRT,38713
2020-08-20,Monorail,11153
2020-08-20,KTM,36364
2020-08-21,Bus,51468
2020-08-21,LRT,71953
2020-08-21,MRT,37670
2020-08-21,Monorail,9736
2020-08-21,KTM,33883
2020-08-22,Bus,32097
2020-08-22,LRT,49510
2020-08-22,MRT,28299
2020-08-22,Monorail,8646
2020-08-22,KTM,25302
2020-08-23,Bus,30328
2020-08-23,LRT,39037
2020-08-23,MRT,21313
2020-08-23,Monorail,5825
2020-08-23,KTM,21961
2020-08-24,Bus,47398
2020-08-24,LRT,71014
2020-08-24,MRT,38942
2020-08-24,Monorail,10982
2020-08-24,KTM,32785
2020-08-25,Bus,52060
2020-08-25,LRT,60738
2020-08-25,MRT,33805
2020-08-25,Monorail,8692
2020-08-25,KTM,39208
2020-08-26,Bus,50152
2020-08-26,LRT,70470
2020-08-26,MRT,37365
2020-08-26,Monorail,9704
2020-08-26,KTM,36730
2020-08-27,Bus,47927
2020-08-27,LRT,64915
2020-08-27,MRT,38648
2020-08-27,Monorail,9540
2020-08-27,KTM,36284
2020-08-28,Bus,49776
2020-08-28,LRT,73989
2020-08-28,MRT,41824
2020-08-28,Monorail,11097
2020-08-28,KTM,37659
2020-08-29,Bus,37423
2020-08-29,LRT,52864
2020-08-29,MRT,31413
2020-08-29,Monorail,7321
2020-08-29,KTM,22483
2020-08-30,Bus,30691
2020-08-30,LRT,42016
2020-08-30,MRT,21518
2020-08-30,Monorail,4652
2020-08-30,KTM,21365
2020-08-31,Bus,45548
2020-08-31,LRT,73743
2020-08-31,MRT,45340
2020-08-31,Monorail,9048
2020-08-31,KTM,34318
2020-09-01,Bus,50685
2020-09-01,LRT,69999
2020-09-01,MRT,40230
2020-09-01,Monorail,9395
2020-09-01,KTM,36660
2020-09-02,Bus,50852
2020-09-02,LRT,70905
2020-09-02,MRT,40580
2020-09-02,Monorail,10858
2020-09-02,KTM,36466
2020-09-03,Bus,49632
2020-09-03,LRT,71937
2020-09-03,MRT,35262
2020-09-03,Monorail,10784
2020-09-03,KTM,37360
2020-09-04,Bus,46936
2020-09-04,LRT,72287
2020-09-04,MRT,38246
2020-09-04,Monorail,9986
2020-09-04,KTM,38163
2020-09-05,Bus,35956
2020-09-05,LRT,52828
2020-09-05,MRT,31947
2020-09-05,Monorail,6959
2020-09-05,KTM,24049
2020-09-06,Bus,29810
2020-09-06,LRT,39641
2020-09-06,MRT,25428
2020-09-06,Monorail,6887
2020-09-06,KTM,21636
2020-09-07,Bus,49661
2020-09-07,LRT,67974
2020-09-07,MRT,40614
2020-09-07,Monorail,9436
2020-09-07,KTM,39538
2020-09-08,Bus,55013
2020-09-08,LRT,74583
2020-09-08,MRT,41046
2020-09-08,Monorail,10634
2020-09-08,KTM,39317
2020-09-09,Bus,51079
2020-09-09,LRT,73894
2020-09-09,MRT,36276
2020-09-09,Monorail,10592
2020-09-09,KTM,35014
2020-09-10,Bus,50371
2020-09-10,LRT,67218
2020-09-10,MRT,40276
2020-09-10,Monorail,10135
2020-09-10,KTM,39144
2020-09-11,Bus,52113
2020-09-11,LRT,77716
2020-09-11,MRT,44738
2020-09-11,Monorail,10655
2020-09-11,KTM,39681
2020-09-12,Bus,36398
2020-09-12,LRT,57469
2020-09-12,MRT,32485
2020-09-12,Monorail,7551
2020-09-12,KTM,29257
2020-09-13,Bus,31934
2020-09-13,LRT,48408
2020-09-13,MRT,24943
2020-09-13,Monorail,6819
2020-09-13,KTM,20783
2020-09-14,Bus,51304
2020-09-14,LRT,75218
2020-09-14,MRT,45450
2020-09-14,Monorail,9438
2020-09-14,KTM,37512
2020-09-15,Bus,50704
2020-09-15,LRT,74238
2020-09-15,MRT,37333
2020-09-15,Monorail,10905
2020-09-15,KTM,36935
2020-09-16,Bus,52744
2020-09-16,LRT,80474
2020-09-16,MRT,38257
2020-09-16,Monorail,11232
2020-09-16,KTM,38223
2020-09-17,Bus,49837
2020-09-17,LRT,73391
2020-09-17,MRT,46588
2020-09-17,Monorail,10732
2020-09-17,KTM,39165
2020-09-18,Bus,50162
2020-09-18,LRT,70726
2020-09-18,MRT,42940
2020-09-18,Monorail,10963
2020-09-18,KTM,37941
2020-09-19,Bus,41271
2020-09-19,LRT,46599
2020-09-19,MRT,28932
2020-09-19,Monorail,7507
2020-09-19,KTM,31332
2020-09-20,Bus,32890
2020-09-20,LRT,51469
2020-09-20,MRT,25532
2020-09-20,Monorail,7210
2020-09-20,KTM,25468
2020-09-21,Bus,45760
2020-09-21,LRT,79509
2020-09-21,MRT,39186
2020-09-21,Monorail,10635
2020-09-21,KTM,38249
2020-09-22,Bus,52557
2020-09-22,LRT,72515
2020-09-22,MRT,42426
2020-09-22,Monorail,9759
2020-09-22,KTM,41177
2020-09-23,Bus,55788
2020-09-23,LRT,69384
2020-09-23,MRT,42288
2020-09-23,Monorail,11241
2020-09-23,KTM,41641
2020-09-24,Bus,51031
2020-09-24,LRT,72579
2020-09-24,MRT,41864
2020-09-24,Monorail,9446
2020-09-24,KTM,40213
2020-09-25,Bus,50440
2020-09-25,LRT,76899
2020-09-25,MRT,38528
2020-09-25,Monorail,10890
2020-09-25,KTM,40413
2020-09-26,Bus,38338
2020-09-26,LRT,50611
2020-09-26,MRT,31004
2020-09-26,Monorail,7422
2020-09-26,KTM,25954
2020-09-27,Bus,31924
2020-09-27,LRT,37028
2020-09-27,MRT,24554
2020-09-27,Monorail,6319
2020-09-27,KTM,20657
2020-09-28,Bus,53733
2020-09-28,LRT,83926
2020-09-28,MRT,39314
2020-09-28,Monorail,10879
2020-09-28,KTM,32023
2020-09-29,Bus,49160
2020-09-29,LRT,80093
2020-09-29,MRT,45958
2020-09-29,Monorail,10250
2020-09-29,KTM,38910
2020-09-30,Bus,54398
2020-09-30,LRT,80831
2020-09-30,MRT,48678
2020-09-30,Monorail,11180
2020-09-30,KTM,38557
2020-10-01,Bus,53942
2020-10-01,LRT,73682
2020-10-01,MRT,48556
2020-10-01,Monorail,10980
2020-10-01,KTM,38502
2020-10-02,Bus,49092
2020-10-02,LRT,79746
2020-10-02,MRT,44896
2020-10-02,Monorail,10505
2020-10-02,KTM,41454
2020-10-03,Bus,38484
2020-10-03,LRT,48913
2020-10-03,MRT,30263
2020-10-03,Monorail,8902
2020-10-03,KTM,29422
2020-10-04,Bus,35727
2020-10-04,LRT,43327
2020-10-04,MRT,26581
2020-10-04,Monorail,6979
2020-10-04,KTM,29319
2020-10-05,Bus,55364
2020-10-05,LRT,78303
2020-10-05,MRT,44481
2020-10-05,Monorail,11505
2020-10-05,KTM,40027
2020-10-06,Bus,54004
2020-10-06,LRT,72167
2020-10-06,MRT,42179
2020-10-06,Monorail,12113
2020-10-06,KTM,39269
2020-10-07,Bus,54598
2020-10-07,LRT,78377
2020-10-07,MRT,47335
2020-10-07,Monorail,12126
2020-10-07,KTM,37404
2020-10-08,Bus,53643
2020-10-08,LRT,76164
2020-10-08,MRT,37684
2020-10-08,Monorail,11544
2020-10-08,KTM,42134
2020-10-09,Bus,48683
2020-10-09,LRT,78915
2020-10-09,MRT,42843
2020-10-09,Monorail,10916
2020-10-09,KTM,42777
2020-10-10,Bus,40980
2020-10-10,LRT,51206
2020-10-10,MRT,33868
2020-10-10,Monorail,6980
2020-10-10,KTM,26907
2020-10-11,Bus,29753
2020-10-11,LRT,44286
2020-10-11,MRT,24765
2020-10-11,Monorail,7092
2020-10-11,KTM,22723
2020-10-12,Bus,60467
2020-10-12,LRT,71485
2020-10-12,MRT,43311
2020-10-12,Monorail,12029
2020-10-12,KTM,41332
2020-10-13,Bus,52093
2020-10-13,LRT,80225
2020-10-13,MRT,45839
2020-10-13,Monorail,11507
2020-10-13,KTM,39426
2020-10-14,Bus,59960
2020-10-14,LRT,78351
2020-10-14,MRT,48630
2020-10-14,Monorail,8719
2020-10-14,KTM,43263
2020-10-15,Bus,52189
2020-10-15,LRT,74779
2020-10-15,MRT,40560
2020-10-15,Monorail,11942
2020-10-15,KTM,39675
2020-10-16,Bus,59280
2020-10-16,LRT,80077
2020-10-16,MRT,40449
2020-10-16,Monorail,12015
2020-10-16,KTM,42695
2020-10-17,Bus,45513
2020-10-17,LRT,56817
2020-10-17,MRT,29313
2020-10-17,Monorail,7950
2020-10-17,KTM,31617
2020-10-18,Bus,30281
2020-10-18,LRT,49162
2020-10-18,MRT,23206
2020-10-18,Monorail,7787
2020-10-18,KTM,26994
2020-10-19,Bus,58915
2020-10-19,LRT,73218
2020-10-19,MRT,40482
2020-10-19,Monorail,11871
2020-10-19,KTM,41785
2020-10-20,Bus,56480
2020-10-20,LRT,82891
2020-10-20,MRT,42025
2020-10-20,Monorail,10925
2020-10-20,KTM,42568
2020-10-21,Bus,56335
2020-10-21,LRT,77341
2020-10-21,MRT,48546
2020-10-21,Monorail,12402
2020-10-21,KTM,41407
2020-10-22,Bus,52877
2020-10-22,LRT,82893
2020-10-22,MRT,44161
2020-10-22,Monorail,10549
2020-10-22,KTM,47880
2020-10-23,Bus,56030
2020-10-23,LRT,77675
2020-10-23,MRT,45268
2020-10-23,Monorail,11473
2020-10-23,KTM,36291
2020-10-24,Bus,37393
2020-10-24,LRT,57326
2020-10-24,MRT,29829
2020-10-24,Monorail,8195
2020-10-24,KTM,25057
2020-10-25,Bus,35208
2020-10-25,LRT,56831
2020-10-25,MRT,29988
2020-10-25,Monorail,6563
2020-10-25,KTM,28686
2020-10-26,Bus,55131
2020-10-26,LRT,82178
2020-10-26,MRT,50960
2020-10-26,Monorail,11825
2020-10-26,KTM,43301
2020-10-27,Bus,54972
2020-10-27,LRT,89333
2020-10-27,MRT,43038
2020-10-27,Monorail,12599
2020-10-27,KTM,44573
2020-10-28,Bus,53283
2020-10-28,LRT,81467
2020-10-28,MRT,50744
2020-10-28,Monorail,12581
2020-10-28,KTM,38939
2020-10-29,Bus,57036
2020-10-29,LRT,83548
2020-10-29,MRT,46902
2020-10-29,Monorail,12222
2020-10-29,KTM,42700
2020-10-30,Bus,58921
2020-10-30,LRT,74933
2020-10-30,MRT,46004
2020-10-30,Monorail,10457
2020-10-30,KTM,41763
2020-10-31,Bus,35882
2020-10-31,LRT,62312
2020-10-31,MRT,34333
2020-10-31,Monorail,7465
2020-10-31,KTM,29796
2020-11-01,Bus,39859
2020-11-01,LRT,50400
2020-11-01,MRT,29983
2020-11-01,Monorail,7477
2020-11-01,KTM,27137
2020-11-02,Bus,61106
2020-11-02,LRT,87709
2020-11-02,MRT,52043
2020-11-02,Monorail,11864
2020-11-02,KTM,41297
2020-11-03,Bus,56301
2020-11-03,LRT,81921
2020-11-03,MRT,48272
2020-11-03,Monorail,11550
2020-11-03,KTM,43801
2020-11-04,Bus,54809
2020-11-04,LRT,85670
2020-11-04,MRT,48449
2020-11-04,Monorail,13361
2020-11-04,KTM,46944
2020-11-05,Bus,60466
2020-11-05,LRT,85040
2020-11-05,MRT,45768
2020-11-05,Monorail,12057
2020-11-05,KTM,40168
2020-11-06,Bus,61720
2020-11-06,LRT,88922
2020-11-06,MRT,49550
2020-11-06,Monorail,12411
2020-11-06,KTM,38121
2020-11-07,Bus,48510
2020-11-07,LRT,55027
2020-11-07,MRT,31223
2020-11-07,Monorail,9400
2020-11-07,KTM,33391
2020-11-08,Bus,38302
2020-11-08,LRT,56022
2020-11-08,MRT,29672
2020-11-08,Monorail,7523
2020-11-08,KTM,24438
2020-11-09,Bus,60019
2020-11-09,LRT,79532
2020-11-09,MRT,55848
2020-11-09,Monorail,14019
2020-11-09,KTM,46513
2020-11-10,Bus,59368
2020-11-10,LRT,81761
2020-11-10,MRT,40306
2020-11-10,Monorail,11433
2020-11-10,KTM,43815
2020-11-11,Bus,63095
2020-11-11,LRT,80022
2020-11-11,MRT,48383
2020-11-11,Monorail,11711
2020-11-11,KTM,41345
2020-11-12,Bus,60709
2020-11-12,LRT,88787
2020-11-12,MRT,48616
2020-11-12,Monorail,11492
2020-11-12,KTM,48294
2020-11-13,Bus,61876
2020-11-13,LRT,90261
2020-11-13,MRT,47284
2020-11-13,Monorail,13380
2020-11-13,KTM,44898
2020-11-14,Bus,41414
2020-11-14,LRT,63833
2020-11-14,MRT,34015
2020-11-14,Monorail,9416
2020-11-14,KTM,32532
2020-11-15,Bus,35667
2020-11-15,LRT,52734
2020-11-15,MRT,30144
2020-11-15,Monorail,7213
2020-11-15,KTM,22232
2020-11-16,Bus,56462
2020-11-16,LRT,84184
2020-11-16,MRT,47581
2020-11-16,Monorail,11675
2020-11-16,KTM,46907
2020-11-17,Bus,60972
2020-11-17,LRT,84983
2020-11-17,MRT,49082
2020-11-17,Monorail,13373
2020-11-17,KTM,42495
2020-11-18,Bus,65848
2020-11-18,LRT,92477
2020-11-18,MRT,47143
2020-11-18,Monorail,12646
2020-11-18,KTM,44894
2020-11-19,Bus,59441
2020-11-19,LRT,96220
2020-11-19,MRT,54564
2020-11-19,Monorail,13455
2020-11-19,KTM,44141
2020-11-20,Bus,60897
2020-11-20,LRT,91197
2020-11-20,MRT,48076
2020-11-20,Monorail,12397
2020-11-20,KTM,49741
2020-11-21,Bus,41666
2020-11-21,LRT,67219
2020-11-21,MRT,36888
2020-11-21,Monorail,9360
2020-11-21,KTM,30976
2020-11-22,Bus,37650
2020-11-22,LRT,58427
2020-11-22,MRT,28472
2020-11-22,Monorail,7976
2020-11-22,KTM,24493
2020-11-23,Bus,62348
2020-11-23,LRT,89540
2020-11-23,MRT,51898
2020-11-23,Monorail,12075
2020-11-23,KTM,48999
2020-11-24,Bus,56058
2020-11-24,LRT,86473
2020-11-24,MRT,51444
2020-11-24,Monorail,12463
2020-11-24,KTM,46393
2020-11-25,Bus,60704
2020-11-25,LRT,89093
2020-11-25,MRT,50658
2020-11-25,Monorail,11724
2020-11-25,KTM,48535
2020-11-26,Bus,60569
2020-11-26,LRT,86257
2020-11-26,MRT,46580
2020-11-26,Monorail,13001
2020-11-26,KTM,47286
2020-11-27,Bus,54837
2020-11-27,LRT,90109
2020-11-27,MRT,47507
2020-11-27,Monorail,13231
2020-11-27,KTM,49992
2020-11-28,Bus,43213
2020-11-28,LRT,61112
2020-11-28,MRT,40774
2020-11-28,Monorail,9878
2020-11-28,KTM,30026
2020-11-29,Bus,36970
2020-11-29,LRT,58325
2020-11-29,MRT,28750
2020-11-29,Monorail,8388
2020-11-29,KTM,26207
2020-11-30,Bus,61881
2020-11-30,LRT,93748
2020-11-30,MRT,51943
2020-11-30,Monorail,12670
2020-11-30,KTM,46905
2020-12-01,Bus,64064
2020-12-01,LRT,98813
2020-12-01,MRT,47598
2020-12-01,Monorail,13983
2020-12-01,KTM,45555
2020-12-02,Bus,60905
2020-12-02,LRT,84236
2020-12-02,MRT,53406
2020-12-02,Monorail,13527
2020-12-02,KTM,47941
2020-12-03,Bus,60860
2020-12-03,LRT,95083
2020-12-03,MRT,48610
2020-12-03,Monorail,13928
2020-12-03,KTM,43635
2020-12-04,Bus,65455
2020-12-04,LRT,86702
2020-12-04,MRT,47936
2020-12-04,Monorail,14008
2020-12-04,KTM,48110
2020-12-05,Bus,48472
2020-12-05,LRT,61217
2020-12-05,MRT,34554
2020-12-05,Monorail,9243
2020-12-05,KTM,35431
2020-12-06,Bus,36082
2020-12-06,LRT,54593
2020-12-06,MRT,30009
2020-12-06,Monorail,8347
2020-12-06,KTM,29150
2020-12-07,Bus,61832
2020-12-07,LRT,97852
2020-12-07,MRT,52307
2020-12-07,Monorail,13607
2020-12-07,KTM,44344
2020-12-08,Bus,64970
2020-12-08,LRT,92530
2020-12-08,MRT,51465
2020-12-08,Monorail,12216
2020-12-08,KTM,49025
2020-12-09,Bus,63410
2020-12-09,LRT,91395
2020-12-09,MRT,48213
2020-12-09,Monorail,12266
2020-12-09,KTM,49248
2020-12-10,Bus,66213
2020-12-10,LRT,89943
2020-12-10,MRT,51448
2020-12-10,Monorail,12172
2020-12-10,KTM,47736
2020-12-11,Bus,60276
2020-12-11,LRT,90684
2020-12-11,MRT,48339
2020-12-11,Monorail,13089
2020-12-11,KTM,42384
2020-12-12,Bus,48236
2020-12-12,LRT,71392
2020-12-12,MRT,39164
2020-12-12,Monorail,9259
2020-12-12,KTM,35109
2020-12-13,Bus,36818
2020-12-13,LRT,58907
2020-12-13,MRT,34601
2020-12-13,Monorail,7143
2020-12-13,KTM,29222
2020-12-14,Bus,63117
2020-12-14,LRT,96801
2020-12-14,MRT,51995
2020-12-14,Monorail,13382
2020-12-14,KTM,47437
2020-12-15,Bus,63287
2020-12-15,LRT,95819
2020-12-15,MRT,52990
2020-12-15,Monorail,13235
2020-12-15,KTM,51210
2020-12-16,Bus,63507
2020-12-16,LRT,83053
2020-12-16,MRT,57428
2020-12-16,Monorail,14216
2020-12-16,KTM,49141
2020-12-17,Bus,59591
2020-12-17,LRT,87600
2020-12-17,MRT,52012
2020-12-17,Monorail,14866
2020-12-17,KTM,48781
2020-12-18,Bus,68380
2020-12-18,LRT,97617
2020-12-18,MRT,49861
2020-12-18,Monorail,13748
2020-12-18,KTM,47448
2020-12-19,Bus,47019
2020-12-19,LRT,68305
2020-12-19,MRT,39658
2020-12-19,Monorail,9163
2020-12-19,KTM,32513
2020-12-20,Bus,38898
2020-12-20,LRT,56524
2020-12-20,MRT,29492
2020-12-20,Monorail,8836
2020-12-20,KTM,27224
2020-12-21,Bus,64736
2020-12-21,LRT,92157
2020-12-21,MRT,52402
2020-12-21,Monorail,13520
2020-12-21,KTM,50520
2020-12-22,Bus,67654
2020-12-22,LRT,99593
2020-12-22,MRT,51409
2020-12-22,Monorail,13370
2020-12-22,KTM,47755
2020-12-23,Bus,63225
2020-12-23,LRT,98760
2020-12-23,MRT,51247
2020-12-23,Monorail,12945
2020-12-23,KTM,52362
2020-12-24,Bus,47944
2020-12-24,LRT,77355
2020-12-24,MRT,41104
2020-12-24,Monorail,10354
2020-12-24,KTM,39305
2020-12-25,Bus,51131
2020-12-25,LRT,70229
2020-12-25,MRT,43818
2020-12-25,Monorail,10547
2020-12-25,KTM,38930
2020-12-26,Bus,39271
2020-12-26,LRT,54585
2020-12-26,MRT,32664
2020-12-26,Monorail,8152
2020-12-26,KTM,28519
2020-12-27,Bus,41853
2020-12-27,LRT,56264
2020-12-27,MRT,36071
2020-12-27,Monorail,8887
2020-12-27,KTM,29366
2020-12-28,Bus,66787
2020-12-28,LRT,96221
2020-12-28,MRT,54952
2020-12-28,Monorail,15111
2020-12-28,KTM,50358
2020-12-29,Bus,64692
2020-12-29,LRT,88596
2020-12-29,MRT,53363
2020-12-29,Monorail,14293
2020-12-29,KTM,52516
2020-12-30,Bus,66598
2020-12-30,LRT,93473
2020-12-30,MRT,47396
2020-12-30,Monorail,14143
2020-12-30,KTM,45632
2020-12-31,Bus,66976
2020-12-31,LRT,97089
2020-12-31,MRT,55457
2020-12-31,Monorail,13637
2020-12-31,KTM,54095
2021-01-01,Bus,93117
2021-01-01,LRT,149012
2021-01-01,MRT,65176
2021-01-01,Monorail,17873
2021-01-01,KTM,67992
2021-01-02,Bus,68438
2021-01-02,LRT,90291
2021-01-02,MRT,45893
2021-01-02,Monorail,13071
2021-01-02,KTM,47702
2021-01-03,Bus,56174
2021-01-03,LRT,76935
2021-01-03,MRT,45542
2021-01-03,Monorail,11063
2021-01-03,KTM,42097
2021-01-04,Bus,95837
2021-01-04,LRT,135219
2021-01-04,MRT,75669
2021-01-04,Monorail,16423
2021-01-04,KTM,70349
2021-01-05,Bus,91272
2021-01-05,LRT,137073
2021-01-05,MRT,72946
2021-01-05,Monorail,18029
2021-01-05,KTM,67961
2021-01-06,Bus,95909
2021-01-06,LRT,135306
2021-01-06,MRT,80973
2021-01-06,Monorail,20708
2021-01-06,KTM,68103
2021-01-07,Bus,98911
2021-01-07,LRT,135664
2021-01-07,MRT,76827
2021-01-07,Monorail,19489
2021-01-07,KTM,67182
2021-01-08,Bus,92141
2021-01-08,LRT,134340
2021-01-08,MRT,74121
2021-01-08,Monorail,18765
2021-01-08,KTM,63476
2021-01-09,Bus,61920
2021-01-09,LRT,95557
2021-01-09,MRT,59686
2021-01-09,Monorail,14212
2021-01-09,KTM,47408
2021-01-10,Bus,60340
2021-01-10,LRT,86265
2021-01-10,MRT,52951
2021-01-10,Monorail,9929
2021-01-10,KTM,44037
2021-01-11,Bus,95415
2021-01-11,LRT,136096
2021-01-11,MRT,77525
2021-01-11,Monorail,19528
2021-01-11,KTM,72820
2021-01-12,Bus,90611
2021-01-12,LRT,139896
2021-01-12,MRT,72527
2021-01-12,Monorail,20569
2021-01-12,KTM,68416
2021-01-13,Bus,89465
2021-01-13,LRT,133885
2021-01-13,MRT,73546
2021-01-13,Monorail,19182
2021-01-13,KTM,65986
2021-01-14,Bus,92305
2021-01-14,LRT,141742
2021-01-14,MRT,70104
2021-01-14,Monorail,17540
2021-01-14,KTM,72325
2021-01-15,Bus,98396
2021-01-15,LRT,134296
2021-01-15,MRT,75814
2021-01-15,Monorail,18948
2021-01-15,KTM,66210
2021-01-16,Bus,76723
2021-01-16,LRT,96523
2021-01-16,MRT,50620
2021-01-16,Monorail,15265
2021-01-16,KTM,50295
2021-01-17,Bus,60873
2021-01-17,LRT,76342
2021-01-17,MRT,45954
2021-01-17,Monorail,12310
2021-01-17,KTM,40790
2021-01-18,Bus,92356
2021-01-18,LRT,134261
2021-01-18,MRT,77390
2021-01-18,Monorail,18025
2021-01-18,KTM,69648
2021-01-19,Bus,89872
2021-01-19,LRT,141706
2021-01-19,MRT,68586
2021-01-19,Monorail,21895
2021-01-19,KTM,68963
2021-01-20,Bus,96965
2021-01-20,LRT,136482
2021-01-20,MRT,71573
2021-01-20,Monorail,18254
2021-01-20,KTM,74028
2021-01-21,Bus,93497
2021-01-21,LRT,139407
2021-01-21,MRT,74707
2021-01-21,Monorail,19311
2021-01-21,KTM,71719
2021-01-22,Bus,94326
2021-01-22,LRT,133288
2021-01-22,MRT,76637
2021-01-22,Monorail,18536
2021-01-22,KTM,66848
2021-01-23,Bus,74472
2021-01-23,LRT,101661
2021-01-23,MRT,53452
2021-01-23,Monorail,13075
2021-01-23,KTM,54233
2021-01-24,Bus,66991
2021-01-24,LRT,80929
2021-01-24,MRT,46720
2021-01-24,Monorail,11725
2021-01-24,KTM,40658
2021-01-25,Bus,98923
2021-01-25,LRT,142415
2021-01-25,MRT,74403
2021-01-25,Monorail,20327
2021-01-25,KTM,71475
2021-01-26,Bus,93454
2021-01-26,LRT,140578
2021-01-26,MRT,71568
2021-01-26,Monorail,21021
2021-01-26,KTM,69031
2021-01-27,Bus,97371
2021-01-27,LRT,144019
2021-01-27,MRT,75328
2021-01-27,Monorail,19352
2021-01-27,KTM,74963
2021-01-28,Bus,66962
2021-01-28,LRT,92692
2021-01-28,MRT,53710
2021-01-28,Monorail,13125
2021-01-28,KTM,50727
2021-01-29,Bus,71757
2021-01-29,LRT,94737
2021-01-29,MRT,53524
2021-01-29,Monorail,14203
2021-01-29,KTM,52483
2021-01-30,Bus,52286
2021-01-30,LRT,70676
2021-01-30,MRT,39532
2021-01-30,Monorail,10358
2021-01-30,KTM,36108
2021-01-31,Bus,44627
2021-01-31,LRT,60305
2021-01-31,MRT,34992
2021-01-31,Monorail,8793
2021-01-31,KTM,25694
2021-02-01,Bus,68582
2021-02-01,LRT,98788
2021-02-01,MRT,56153
2021-02-01,Monorail,14025
2021-02-01,KTM,48917
2021-02-02,Bus,66683
2021-02-02,LRT,103616
2021-02-02,MRT,52574
2021-02-02,Monorail,13771
2021-02-02,KTM,52748
2021-02-03,Bus,96173
2021-02-03,LRT,134493
2021-02-03,MRT,71476
2021-02-03,Monorail,19917
2021-02-03,KTM,72565
2021-02-04,Bus,94266
2021-02-04,LRT,145278
2021-02-04,MRT,82921
2021-02-04,Monorail,19663
2021-02-04,KTM,67058
2021-02-05,Bus,96467
2021-02-05,LRT,136291
2021-02-05,MRT,79513
2021-02-05,Monorail,20963
2021-02-05,KTM,74470
2021-02-06,Bus,66248
2021-02-06,LRT,103572
2021-02-06,MRT,52432
2021-02-06,Monorail,16593
2021-02-06,KTM,54631
2021-02-07,Bus,57248
2021-02-07,LRT,89751
2021-02-07,MRT,49597
2021-02-07,Monorail,12543
2021-02-07,KTM,41466
2021-02-08,Bus,103709
2021-02-08,LRT,135750
2021-02-08,MRT,82579
2021-02-08,Monorail,19960
2021-02-08,KTM,69493
2021-02-09,Bus,106693
2021-02-09,LRT,134234
2021-02-09,MRT,85325
2021-02-09,Monorail,20255
2021-02-09,KTM,70437
2021-02-10,Bus,102823
2021-02-10,LRT,134698
2021-02-10,MRT,79558
2021-02-10,Monorail,19358
2021-02-10,KTM,74902
2021-02-11,Bus,101145
2021-02-11,LRT,139108
2021-02-11,MRT,82891
2021-02-11,Monorail,20830
2021-02-11,KTM,73689
2021-02-12,Bus,103650
2021-02-12,LRT,143044
2021-02-12,MRT,73978
2021-02-12,Monorail,20531
2021-02-12,KTM,67801
2021-02-13,Bus,68844
2021-02-13,LRT,99983
2021-02-13,MRT,56668
2021-02-13,Monorail,14055
2021-02-13,KTM,51467
2021-02-14,Bus,60857
2021-02-14,LRT,87528
2021-02-14,MRT,47658
2021-02-14,Monorail,13402
2021-02-14,KTM,42556
2021-02-15,Bus,93027
2021-02-15,LRT,138700
2021-02-15,MRT,80492
2021-02-15,Monorail,20190
2021-02-15,KTM,78673
2021-02-16,Bus,99871
2021-02-16,LRT,144971
2021-02-16,MRT,85651
2021-02-16,Monorail,19215
2021-02-16,KTM,73241
2021-02-17,Bus,101061
2021-02-17,LRT,137637
2021-02-17,MRT,80347
2021-02-17,Monorail,20584
2021-02-17,KTM,74303
2021-02-18,Bus,96367
2021-02-18,LRT,139574
2021-02-18,MRT,75734
2021-02-18,Monorail,20496
2021-02-18,KTM,76730
2021-02-19,Bus,99830
2021-02-19,LRT,146262
2021-02-19,MRT,74548
2021-02-19,Monorail,21257
2021-02-19,KTM,77190
2021-02-20,Bus,68175
2021-02-20,LRT,98521
2021-02-20,MRT,63919
2021-02-20,Monorail,15467
2021-02-20,KTM,53921
2021-02-21,Bus,71319
2021-02-21,LRT,85272
2021-02-21,MRT,51515
2021-02-21,Monorail,12500
2021-02-21,KTM,45934
2021-02-22,Bus,99576
2021-02-22,LRT,141708
2021-02-22,MRT,81683
2021-02-22,Monorail,19888
2021-02-22,KTM,78774
2021-02-23,Bus,104798
2021-02-23,LRT,139462
2021-02-23,MRT,78641
2021-02-23,Monorail,20396
2021-02-23,KTM,72703
2021-02-24,Bus,97937
2021-02-24,LRT,152808
2021-02-24,MRT,81181
2021-02-24,Monorail,20790
2021-02-24,KTM,76630
2021-02-25,Bus,98977
2021-02-25,LRT,141446
2021-02-25,MRT,76296
2021-02-25,Monorail,20939
2021-02-25,KTM,74987
2021-02-26,Bus,94825
2021-02-26,LRT,134804
2021-02-26,MRT,81868
2021-02-26,Monorail,20781
2021-02-26,KTM,73347
2021-02-27,Bus,70309
2021-02-27,LRT,98723
2021-02-27,MRT,53238
2021-02-27,Monorail,14670
2021-02-27,KTM,51251
2021-02-28,Bus,59468
2021-02-28,LRT,96077
2021-02-28,MRT,48504
2021-02-28,Monorail,13739
2021-02-28,KTM,45871
2021-03-01,Bus,95784
2021-03-01,LRT,140282
2021-03-01,MRT,77311
2021-03-01,Monorail,19675
2021-03-01,KTM,71851
